Bus Number,Lon,Lat
7527,-112.3533852,43.32994508
7528,-115.7046223,51.47557276
7529,-104.1525399,43.68868626
7530,-121.6803214,37.9897057
7531,-120.8220955,37.67799185
7532,-112.2771611,42.77961772
7533,-116.8934981,43.22814692
7534,-112.2004977,43.20782796
7535,-104.2467563,39.58669582
7536,-116.8751248,41.05676939
7537,-116.8215899,46.94053056
7538,-121.9858121,37.28465622
7539,-122.1958189,45.73428855
7540,-111.4197144,32.53082747
7541,-121.2644464,38.55927912
7542,-122.3827581,41.30381523
7543,-111.3342021,43.50801418
7544,-111.9458845,41.00457856
7545,-105.7971732,39.52829256
7546,-122.6312148,45.07995235
7547,-121.6462804,37.95720622
7548,-123.8433371,38.93495474
7549,-118.6794492,34.55183306
7550,-112.2188716,43.72265385
7551,-122.3559989,37.6420778
7552,-110.9753268,32.85870445
7553,-111.6292345,34.10795705
7554,-108.328571,48.56863443
7555,-111.9019892,40.45870801
7556,-116.4979112,37.55828089
7557,-121.3546683,38.19497371
7558,-107.009505,36.70355939
7559,-117.830583,34.13076065
7560,-117.1754057,34.30580646
7561,-110.9311259,32.28928283
7562,-115.22984,32.69389592
7563,-119.5989398,36.05894696
7564,-108.6421499,48.62919795
7565,-122.8049055,48.3751291
7566,-115.9245716,33.3221308
7567,-118.8254172,35.38590702
7568,-119.5046499,39.75133514
7569,-120.6128193,34.67123069
7570,-112.0928358,41.66695121
7571,-111.6112985,47.86666214
7572,-112.2023721,33.83996069
7573,-119.6204658,36.90861978
7574,-118.5965857,33.44335916
7575,-122.606036,38.47973136
7576,-122.4405324,47.67733217
7577,-122.0105415,45.0953726
7578,-122.1667456,47.55449578
7579,-116.4026722,33.91188685
7580,-118.6086621,47.94260081
7581,-112.6268441,43.87531479
7582,-103.8670467,43.55734636
7583,-122.1256106,41.29208264
7584,-120.2272417,51.50422675
7585,-122.9477217,44.65404351
7586,-104.8407562,37.35186133
7587,-111.3977424,33.03538651
7588,-117.3154512,36.03026391
7589,-120.688866,38.35429469
7590,-115.9011431,43.46562973
7591,-122.3446045,52.85603881
7592,-110.7590532,53.50879396
7593,-115.2539626,36.29559501
7594,-117.847062,34.16975925
7595,-115.5730363,46.78870598
7596,-104.7508489,40.72983705
7597,-105.9782435,38.26903852
7598,-121.3676141,38.70463295
7599,-111.5121822,38.89785161
7600,-122.1624844,47.1413182
7601,-105.0268313,35.97738415
7602,-122.4847623,39.1999315
7603,-112.6209199,49.24968883
7604,-112.8272246,37.60643098
7605,-117.8493701,33.98150657
7606,-112.2832767,40.12717531
7607,-121.9366313,40.09563814
7608,-121.8336652,37.6057699
7609,-120.5527861,36.52588609
7610,-122.2210095,47.36022778
7611,-118.3372324,34.04362745
7612,-111.7859317,33.19310159
7613,-107.9297607,41.91368415
7614,-121.2425403,38.43903787
7615,-121.4871958,36.84620848
7616,-119.1544796,45.55121638
7617,-120.3088141,36.38709812
7618,-115.687036,35.06419348
7619,-118.1427168,34.02944759
7620,-120.1462211,36.61145622
7621,-121.2472114,37.92718852
7622,-111.0986517,43.78589848
7623,-111.7597248,40.50385855
7624,-118.0511446,33.92412744
7625,-119.7550713,36.22068746
7626,-121.1865008,38.68392739
7627,-117.7936677,37.00170047
7628,-121.3282629,37.49933814
7629,-106.171566,38.90187215
7630,-117.802051,34.07698977
7631,-114.3728083,36.30527158
7632,-121.6996891,45.42685031
7633,-111.9151571,40.97426067
7634,-121.9378299,44.90741313
7635,-123.6534871,39.57025519
7636,-111.4623797,32.76836512
7637,-110.6085871,42.31084677
7638,-118.0940607,34.1480528
7639,-118.3053503,34.67412188
7640,-105.8933377,48.30725443
7641,-121.4877093,38.45122257
7642,-116.70624,47.34383657
7643,-116.5017956,48.67500205
7644,-116.2102162,42.12025382
7645,-111.6538998,43.57852052
7646,-111.6356326,45.27245325
7647,-112.7027297,36.60662339
7648,-125.1236199,49.44510797
7649,-109.2858108,46.5895318
7650,-117.164487,41.16394885
7651,-119.3652178,47.53086421
7652,-111.9323065,40.7986913
7653,-106.4215776,43.12907407
7654,-121.9166676,43.74148128
7655,-117.9457069,33.95567057
7656,-116.7139907,47.2724261
7657,-121.9873301,37.26154379
7658,-117.9717696,33.87353397
7659,-122.8299041,44.58596528
7660,-117.465416,44.280384
7661,-106.6390068,35.07401304
7662,-123.0842424,44.22936997
7663,-119.7542192,35.81824916
7664,-121.2390387,38.54581724
7665,-119.3065787,37.21521195
7666,-122.0117691,37.84280869
7667,-122.7455285,45.42921063
7668,-104.9126676,39.50653925
7669,-121.4137687,36.61240235
7670,-116.505627,33.8112176
7671,-120.649981,49.29793668
7672,-105.1151684,35.66546633
7673,-121.3055715,38.6006529
7674,-120.1572105,35.5654414
7675,-114.9599664,35.92288257
7676,-121.2190931,38.46178062
7677,-122.8009394,49.09764866
7678,-111.9465326,40.8914632
7679,-114.1557054,32.98555119
7680,-120.665753,36.59753118
7681,-107.4030737,37.1009771
7682,-123.3740573,40.46708922
7683,-119.6016542,35.73058932
7684,-118.885828,36.32459809
7685,-114.869554,33.14091335
7686,-120.3717122,39.46783722
7687,-116.2646268,44.40965814
7688,-122.8429794,49.00754551
7689,-123.3128039,46.9277332
7690,-106.6671039,45.54196777
7691,-107.0360764,43.41818239
7692,-121.7146162,47.31734172
7693,-115.2475163,33.82035491
7694,-122.0500331,37.84215086
7695,-115.0211589,41.64181003
7696,-114.34455,51.55086401
7697,-115.1112359,35.8528029
7698,-122.5244385,44.78697587
7699,-118.4663559,35.34213288
7700,-112.8768738,33.92121453
7701,-122.2825632,47.92408674
7702,-120.8175938,39.08680964
7703,-104.7249223,43.98923337
7704,-122.3008794,41.78729049
7705,-121.0021328,37.8510927
7706,-113.1870643,35.06428046
7707,-122.8511364,44.48699969
7708,-119.7415291,35.27003002
7709,-114.4188814,40.94038942
7710,-106.5731735,35.14654508
7711,-112.2929153,38.43937971
7712,-107.8937103,37.49853413
7713,-114.8649165,35.12591887
7714,-120.1780612,35.70212219
7715,-115.1722165,36.13764291
7716,-105.819665,43.45636156
7717,-116.5839762,47.83317132
7718,-116.3300421,41.07555159
7719,-111.4531488,32.58363965
7720,-111.9918701,40.92123585
7721,-118.508577,33.76417297
7722,-106.8174466,46.21562869
7723,-117.7586644,34.16401788
7724,-119.7148995,51.72950738
7725,-117.8849126,33.92599227
7726,-110.1654583,35.70723412
7727,-123.3567576,39.69846381
7728,-120.863843,41.07643751
7729,-112.3340601,51.23532757
7730,-106.667986,35.13526407
7731,-111.9295215,40.78118649
7732,-116.4085938,33.81558316
7733,-112.4783866,44.12882485
7734,-119.8140429,46.72975866
7735,-104.8561419,36.82268071
7736,-120.8771031,38.66418418
7737,-112.643347,38.16539507
7738,-122.8024367,45.48262814
7739,-114.9334407,50.65631279
7740,-122.9786572,44.5974561
7741,-116.5111033,32.7430731
7742,-123.5239645,40.46690285
7743,-121.1311316,40.05144663
7744,-120.7819258,39.32640733
7745,-117.4027993,40.98508247
7746,-114.3794446,32.39694521
7747,-122.0317341,47.91218661
7748,-118.3771649,33.88904587
7749,-110.683805,42.28001203
7750,-120.7898666,35.68234142
7751,-104.2939186,44.20408306
7752,-121.3843786,37.42779078
7753,-111.9796323,33.61998923
7754,-106.0846231,43.15631674
7755,-108.4765461,45.14434718
7756,-117.0177583,32.72887317
7757,-118.2818695,34.92284952
7758,-122.9325917,45.10376724
7759,-118.2838795,34.31219012
7760,-119.4181678,36.64283459
7761,-108.5303851,42.50370467
7762,-117.9698235,33.91962965
7763,-124.5077598,43.54191565
7764,-121.8114513,37.72518686
7765,-111.9367628,45.30830049
7766,-112.412195,40.35315242
7767,-124.3793166,47.52846549
7768,-111.3567901,50.58260726
7769,-120.3017712,38.38010053
7770,-121.5557147,40.47814017
7771,-122.1578922,47.49639156
7772,-121.5479125,36.59009389
7773,-117.4326157,49.8229891
7774,-112.076144,38.67305664
7775,-120.7072387,39.58545156
7776,-123.1700117,41.56408732
7777,-105.582931,35.36647131
7778,-118.9298261,44.02308546
7779,-118.6960919,33.77365616
7780,-121.2735972,38.56240061
7781,-110.5031223,43.78131422
7782,-117.2507971,47.909392
7783,-115.1404579,32.85452139
7784,-106.1022456,42.82010721
7785,-109.9954607,31.78446378
7786,-121.9086742,47.56669789
7787,-118.8196287,35.70435543
7788,-115.418274,32.84317416
7789,-121.3567741,38.62999766
7790,-121.4495639,36.55417351
7791,-111.8403951,31.38970265
7792,-123.106577,45.30822699
7793,-111.8934825,40.5894581
7794,-117.6763679,34.10504284
7795,-113.8291503,51.55580059
7796,-120.2781277,51.70058297
7797,-116.2123001,50.30663484
7798,-118.5470393,48.61582832
7799,-115.4072204,36.70533947
7800,-108.7172871,45.20964163
7801,-121.4005803,38.62144062
7802,-114.3872907,50.82663927
7803,-119.1262055,35.79100608
7804,-121.1646224,38.03097213
7805,-118.1881605,45.79857658
7806,-104.8878725,39.83290001
7807,-112.2792273,52.96478531
7808,-117.9374909,40.59281825
7809,-117.0609517,32.68317241
7810,-111.3818686,46.23086571
7811,-122.4930046,37.86129725
7812,-119.1693459,45.56976295
7813,-101.9133572,40.62525251
7814,-118.5618115,46.59895268
7815,-121.4335611,38.57549563
7816,-122.7187329,44.90583988
7817,-106.541916,35.1839482
7818,-123.0976442,44.3106047
7819,-122.4895233,37.91936042
7820,-121.4062102,36.56464259
7821,-115.7301235,42.72307452
7822,-120.5877828,34.86283985
7823,-118.2267122,33.98587873
7824,-121.31502,48.40167408
7825,-118.7144829,35.47398403
7826,-120.7593512,37.73149269
7827,-122.2178865,47.36568063
7828,-121.2892476,38.71353955
7829,-116.7455179,34.09851171
7830,-107.6503559,47.07141701
7831,-121.4730587,38.63391052
7832,-105.0577732,40.0049572
7833,-120.4360321,36.29648068
7834,-112.6174892,43.50530123
7835,-110.4377003,46.98513333
7836,-112.4805485,39.87267898
7837,-117.337547,40.4040837
7838,-114.7363258,51.50266264
7839,-121.014665,36.05154584
7840,-116.7976964,47.57098829
7841,-114.5006008,54.24879768
7842,-111.9596586,40.85924106
7843,-118.2524478,34.05889633
7844,-105.2385313,37.178175
7845,-121.6580891,49.13799038
7846,-121.2620208,45.37088393
7847,-119.7108699,47.01208584
7848,-105.5306676,36.4072161
7849,-115.3060707,35.98980434
7850,-121.9339138,47.65179398
7851,-121.4580088,37.63238085
7852,-113.4323426,44.79591496
7853,-104.9418717,40.01231239
7854,-113.0243607,42.60567069
7855,-111.3658637,32.74709994
7856,-118.4340297,33.8229055
7857,-116.3701783,43.32799269
7858,-122.3747881,37.97290278
7859,-111.710272,32.64542208
7860,-121.3961081,38.70752198
7861,-113.7050796,35.11318186
7862,-104.8127657,39.40917436
7863,-122.0383492,47.60957301
7864,-121.3608939,38.71033513
7865,-122.0162756,47.28716573
7866,-122.5391178,45.25192344
7867,-117.4820575,47.48659621
7868,-121.2747693,37.5010387
7869,-107.7342715,43.90675652
7870,-117.5881249,47.20368864
7871,-109.6244969,53.09139976
7872,-119.9790245,38.55657921
7873,-113.0551391,44.01370424
7874,-120.1123285,35.77956564
7875,-120.8850017,39.26968496
7876,-122.8541788,45.97317226
7877,-111.8871199,40.63918425
7878,-123.0061573,45.28420181
7879,-120.4062516,45.20173507
7880,-122.2328164,46.23556464
7881,-120.4294096,47.00356693
7882,-104.8905062,40.69355438
7883,-116.0264489,43.77586098
7884,-108.3033758,32.82021303
7885,-119.3234219,34.9239992
7886,-114.0439728,49.8429256
7887,-123.1103803,46.28054086
7888,-122.7349089,45.54914143
7889,-117.7932999,34.16930146
7890,-112.2954175,47.47487639
7891,-121.6004281,37.65404821
7892,-119.5954937,39.14377385
7893,-117.650633,33.79096198
7894,-121.1896843,35.96370059
7895,-113.4343532,45.94810493
7896,-121.5115756,42.93043483
7897,-115.3944454,51.99013906
7898,-121.0439608,38.2245597
7899,-116.5580077,47.54289054
7900,-123.0305263,44.96031268
7901,-112.177015,41.95774198
7902,-111.9497033,41.35476721
7903,-111.490414,39.5681709
7904,-111.2913197,53.5595778
7905,-107.6938954,35.324313
7906,-122.2812229,47.94105822
7907,-122.3902973,41.53813781
7908,-117.819731,33.9159377
7909,-121.3104563,39.2290761
7910,-121.5137329,39.44952349
7911,-124.3694627,46.14898444
7912,-118.4113706,34.36100378
7913,-123.0066773,41.98057873
7914,-105.484992,41.33548633
7915,-115.9613487,35.32834513
7916,-120.3112735,47.0227405
7917,-118.9823051,43.52604547
7918,-123.0116661,45.23463117
7919,-117.9067937,47.96438467
7920,-106.1930469,31.67702534
7921,-118.0751891,33.87407403
7922,-117.8913526,34.00289347
7923,-111.848566,33.36438245
7924,-109.5004741,45.14869582
7925,-117.2383808,32.59156976
7926,-115.0769361,46.07227134
7927,-114.4337316,50.09382327
7928,-122.0473969,47.91428497
7929,-111.563053,47.29301894
7930,-111.9097555,40.50266223
7931,-123.5092806,43.25303497
7932,-122.1181788,47.70000648
7933,-111.955362,33.59712591
7934,-117.3565854,34.50391087
7935,-118.9207914,35.41868971
7936,-119.6947382,47.84166452
7937,-117.229631,47.45348424
7938,-117.0741113,41.23639971
7939,-116.466305,33.90590177
7940,-108.2122246,45.79429769
7941,-118.1021452,46.03187723
7942,-109.5791615,42.30975134
7943,-104.4382296,39.5207094
7944,-122.7775154,55.57622149
7945,-122.1192028,51.91316247
7946,-123.5991292,40.46214212
7947,-119.3358716,35.48557392
7948,-122.8403648,49.06545509
7949,-118.94041,48.83025496
7950,-118.1089672,41.01572292
7951,-122.0299089,47.90972766
7952,-105.7643241,44.02684679
7953,-118.9477895,46.19194632
7954,-119.5846919,35.46661575
7955,-104.5357422,39.88677615
7956,-107.5541604,46.22078755
7957,-112.4600211,39.07040197
7958,-121.749495,50.1624284
7959,-107.122698,35.57883929
7960,-117.2477942,33.14085289
7961,-114.8149791,49.8857668
7962,-113.0688121,53.76063625
7963,-103.2310181,44.08054733
7964,-112.0341339,43.46658325
7965,-111.966629,43.46963501
7966,-108.181488,43.80439377
7967,-121.4085999,42.01265717
7968,-122.6344681,41.73542404
7969,-120.345787,42.18877029
7970,-121.4774933,41.95598602
7971,-112.1233063,43.38130569
7972,-111.3416138,43.45602417
7973,-122.5278091,41.72819519
7974,-115.3009033,42.95490265
7975,-110.7624359,43.47992706
7976,-103.5751953,43.93248367
7977,-111.2993851,43.40852737
7978,-112.1644211,43.31547546
7979,-122.8403168,41.60764313
7980,-112.1830292,43.30519485
7981,-103.4182434,43.89554977
7982,-109.6304321,43.53356552
7983,-108.2120438,43.64606857
7984,-108.1981583,43.64634323
7985,-114.1555862,43.04851532
7986,-104.2049332,43.85469818
7987,-114.949501,42.92684174
7988,-114.7131042,42.93879318
7989,-106.6389313,43.71025467
7990,-103.1910248,43.83971024
7991,-105.4705505,43.7469101
7992,-112.3449783,43.19047546
7993,-114.4058762,42.93601608
7994,-122.8947525,41.45680237
7995,-103.5988007,43.76665497
7996,-114.2653122,42.90934372
7997,-114.898674,42.81212234
7998,-114.704216,42.77573395
7999,-103.211586,43.68610001
8000,-111.0346603,43.17520142
8001,-122.3861313,41.42264938
8002,-112.8383255,42.94408417
8003,-114.5186539,42.72407532
8004,-103.5938034,43.60858917
8005,-112.466095,42.92074585
8006,-106.2800217,43.41136169
8007,-106.2494736,43.41303253
8008,-108.6901093,43.2446785
8009,-114.7594986,42.59907532
8010,-122.3105621,41.30987549
8011,-113.4902802,42.75379944
8012,-112.4455261,42.87130737
8013,-103.312973,43.49165344
8014,-108.1103668,43.23578644
8015,-114.6078186,42.57018661
8016,-112.8544312,42.78602219
8017,-114.8683853,42.52073288
8018,-114.2108612,42.60574341
8019,-114.4608688,42.56297302
8020,-113.5969467,42.66796875
8021,-114.1361389,42.59630203
8022,-103.4743652,43.43165207
8023,-112.2541275,42.79630661
8024,-122.2719498,41.20820236
8025,-111.0021515,42.92075348
8026,-114.3647614,42.53380203
8027,-113.7833481,42.60796738
8028,-113.6772385,42.61907959
8029,-114.3061447,42.52963257
8030,-113.7639084,42.55851746
8031,-120.5424576,41.48711395
8032,-114.1622543,42.49241257
8033,-113.7927856,42.5357399
8034,-103.82547,43.30108261
8035,-111.8857956,42.72019958
8036,-113.6280594,42.51823807
8037,-108.3800964,43.02495956
8038,-112.8772125,42.57324219
8039,-112.1930237,42.65047455
8040,-114.5750427,42.35324097
8041,-109.8609924,42.86661148
8042,-112.0110703,42.61935806
8043,-110.9318619,42.72492599
8044,-111.6046677,42.65436172
8045,-113.5780563,42.41269302
8046,-108.5834427,42.90606689
8047,-112.1713638,42.55991745
8048,-103.230751,43.17886734
8049,-111.7305069,42.57603073
8050,-108.7306747,42.83301926
8051,-113.881958,42.24324036
8052,-113.3691635,42.30630112
8053,-106.3433609,42.91357422
8054,-112.1244049,42.42853165
8055,-111.3707657,42.4821434
8056,-105.8441696,42.90274429
8057,-106.3130798,42.86663437
8058,-106.2683563,42.85996628
8059,-106.36586,42.84052658
8060,-105.8722305,42.86135483
8061,-110.1093292,42.55355453
8062,-110.1143265,42.53827286
8063,-122.370842,40.68043518
8064,-112.0213547,42.25880814
8065,-111.2977066,42.32214737
8066,-105.3822098,42.75968552
8067,-122.3916779,40.58654404
8068,-104.6177292,42.77913666
8069,-104.9252472,42.76552963
8070,-112.2508011,42.19158936
8071,-104.452179,42.76246643
8072,-112.0080109,42.18992233
8073,-111.4010468,42.22714615
8074,-111.4013214,42.19186783
8075,-111.9935684,42.1129837
8076,-104.0882797,42.66274643
8077,-111.8766174,42.09631348
8078,-122.2977829,40.44820404
8079,-110.1946106,42.26188278
8080,-111.3888245,42.11382294
8081,-112.7097015,41.9654808
8082,-111.979393,42.03714371
8083,-112.2071838,41.97548294
8084,-111.8071671,42.01353836
8085,-110.9551773,42.08243561
8086,-111.9532852,41.97548294
8087,-105.0260849,42.5027504
8088,-111.8563385,41.9757576
8089,-112.0499573,41.92020416
8090,-111.9424591,41.91770935
8091,-111.8135605,41.9227066
8092,-112.1441193,41.87548828
8093,-111.3935394,41.94687653
8094,-111.9907837,41.86270905
8095,-111.8957748,41.86103821
8096,-107.5595169,42.24439621
8097,-112.4444122,41.79603195
8098,-112.116066,41.81464767
8099,-111.8327179,41.83825684
8100,-122.2358246,40.17848969
8101,-111.8191071,41.7988205
8102,-104.725235,42.32746887
8103,-112.1616135,41.74103928
8104,-117.7356796,40.97296524
8105,-111.3224258,41.82550049
8106,-111.8046646,41.76937103
8107,-112.1655045,41.71186829
8108,-120.6529999,40.41628647
8109,-112.0902252,41.71048737
8110,-111.8343887,41.73549271
8111,-104.7416306,42.26968765
8112,-111.9777145,41.70993042
8113,-112.1410675,41.69048691
8114,-111.8213348,41.72159958
8115,-111.8171692,41.70632172
8116,-111.822998,41.68160248
8117,-111.8330002,41.67436981
8118,-104.5171814,42.21274567
8119,-112.0793991,41.63854218
8120,-110.5376663,41.79244614
8121,-122.1233215,40.02709961
8122,-111.9338379,41.63854218
8123,-110.5385056,41.77938843
8124,-112.1266174,41.61465073
8125,-111.8521652,41.63410187
8126,-110.3259964,41.76911926
8127,-111.1821442,41.66577148
8128,-104.3455124,42.13635635
8129,-112.1102219,41.55104065
8130,-111.8379974,41.56882477
8131,-122.1791611,39.92765808
8132,-112.0154953,41.51021576
8133,-104.9527435,42.05440903
8134,-111.94384,41.49576569
8135,-104.1843948,42.06246567
8136,-108.9765015,41.76940155
8137,-114.9644852,41.11159515
8138,-112.0324478,41.4649353
8139,-111.1624146,41.5218811
8140,-106.2047424,41.89552689
8141,-112.0360565,41.40910721
8142,-106.5619736,41.86996078
8143,-109.9687653,41.59356308
8144,-122.1963806,39.74738312
8145,-107.2386703,41.79106903
8146,-107.1131058,41.77495956
8147,-104.2957916,41.91690826
8148,-111.9921646,41.31827164
8149,-109.2028961,41.58746719
8150,-115.7631226,40.83242035
8151,-112.0860596,41.29800415
8152,-107.979248,41.67301941
8153,-111.9602203,41.30716324
8154,-112.0277176,41.2971611
8155,-123.3555603,39.40960693
8156,-121.8374786,39.72849274
8157,-111.9882813,41.28133392
8158,-109.4662476,41.5285759
8159,-121.6219101,39.75960541
8160,-112.0254974,41.25161362
8161,-116.1039658,40.71380615
8162,-105.9747238,41.7413559
8163,-111.7699432,41.26077271
8164,-111.9738388,41.22300339
8165,-106.4133606,41.68746567
8166,-112.0510559,41.20300293
8167,-104.82164,41.7566452
8168,-111.9713364,41.19188309
8169,-112.0038376,41.1768837
8170,-111.9766083,41.17272186
8171,-112.0263367,41.16161346
8172,-110.9632416,41.26827621
8173,-122.1935883,39.52432251
8174,-110.2929306,41.3274498
8175,-112.050499,41.1396637
8176,-112.0310593,41.13633347
8177,-111.9232712,41.14411163
8178,-112.0841064,41.11827087
8179,-111.9302139,41.13244247
8180,-112.026062,41.11077118
8181,-110.3398819,41.26884079
8182,-112.0646667,41.08938217
8183,-118.4734879,40.17934799
8184,-120.4691086,39.81045914
8185,-104.1638412,41.64025497
8186,-111.9710617,41.06022263
8187,-111.9385529,41.0352211
8188,-111.9021606,41.03216171
8189,-121.556366,39.51377487
8190,-106.806427,41.45496368
8191,-123.2077866,39.15017319
8192,-111.6768723,41.03605652
8193,-114.073349,40.73910141
8194,-114.0375137,40.7371521
8195,-111.8874435,40.98050308
8196,-111.4982529,41.01661682
8197,-121.7127533,39.41238785
8198,-120.2410355,39.67629623
8199,-111.8721619,40.9180069
8200,-121.6935806,39.36378098
8201,-111.9018784,40.89383698
8202,-111.8807678,40.88938522
8203,-111.8921585,40.87161636
8204,-111.3993683,40.91772842
8205,-111.9068832,40.84855652
8206,-104.0982895,41.41775894
8207,-122.9158249,39.04295349
8208,-122.0094147,39.21432877
8209,-121.6599731,39.27571869
8210,-105.5911026,41.31136703
8211,-122.1494141,39.15461349
8212,-106.778923,41.21746445
8213,-109.722641,40.98801804
8214,-111.8910522,40.76077652
8215,-111.8882675,40.71883774
8216,-119.8138046,39.52963257
8217,-112.0010529,40.69161606
8218,-122.6263809,38.95822525
8219,-119.7526932,39.53491211
8220,-119.2518311,39.60797119
8221,-111.9388275,40.66772842
8222,-121.5913544,39.14572144
8223,-121.6169052,39.14045334
8224,-121.0160599,39.26156235
8225,-111.8879929,40.66688538
8226,-112.4643936,40.59994125
8227,-111.8246613,40.6688385
8228,-107.6575623,41.03579712
8229,-111.3007507,40.71467209
8230,-107.5356216,41.03329468
8231,-121.061058,39.21906281
8232,-123.0172272,38.80546951
8233,-104.3591232,41.19276047
8234,-111.9391022,40.60966492
8235,-111.8999405,40.61105728
8236,-104.0691147,41.1819191
8237,-111.4979706,40.64606094
8238,-104.8202438,41.13998032
8239,-111.2807388,40.64300919
8240,-112.2982788,40.53077316
8241,-120.1832504,39.32796478
8242,-111.929657,40.56216812
8243,-111.6379776,40.58884048
8244,-111.2807388,40.61051178
8245,-112.0329895,40.51411819
8246,-111.9391022,40.52188873
8247,-111.8638306,40.52466965
8248,-112.3607864,40.45272446
8249,-121.4230118,39.00989151
8250,-120.95327,39.10072708
8251,-111.9388275,40.4896698
8252,-111.47435,40.5121727
8253,-118.7773743,39.473526
8254,-111.7779846,40.4532814
8255,-111.7702026,40.44995117
8256,-112.4505081,40.36300278
8257,-122.8691635,38.61046982
8258,-112.2585602,40.36938477
8259,-111.7585449,40.41411972
8260,-111.8507614,40.39162064
8261,-111.7957611,40.37689209
8262,-102.2643585,40.98832321
8263,-121.2929993,38.89156723
8264,-103.1124191,40.96276474
8265,-112.1043777,40.32716751
8266,-111.7385406,40.36412048
8267,-122.8163757,38.54713058
8268,-111.4224091,40.38773346
8269,-102.3879623,40.96055222
8270,-119.7674026,39.16379929
8271,-112.0068817,40.31412125
8272,-111.7207642,40.34328461
8273,-121.076889,38.8965683
8274,-122.5797043,38.5788002
8275,-102.5254669,40.93638229
8276,-104.2252197,40.87137604
8277,-111.7335434,40.29995346
8278,-111.6946487,40.29689407
8279,-121.1930008,38.82128906
8280,-106.283638,40.73164749
8281,-121.2357788,38.79072952
8282,-121.7732925,38.67851639
8283,-102.801033,40.8588829
8284,-110.713501,40.35467148
8285,-122.4702606,38.50518799
8286,-121.288002,38.75212097
8287,-109.5287552,40.45552063
8288,-122.7144318,38.44047165
8289,-111.6585388,40.23384476
8290,-122.8238831,38.40213394
8291,-110.2862701,40.35939407
8292,-109.4993057,40.42690277
8293,-121.2810593,38.70711899
8294,-105.0085831,40.70387268
8295,-104.7808075,40.70359039
8296,-112.4335632,40.0921669
8297,-103.0665894,40.75915909
8298,-119.9843445,38.93323898
8299,-121.9707947,38.52490997
8300,-111.6107559,40.16523361
8301,-121.1760635,38.67796326
8302,-107.5464478,40.51525116
8303,-121.7405167,38.5449028
8304,-122.7010956,38.33963776
8305,-109.9887619,40.29939651
8306,-120.7985458,38.7296257
8307,-121.5302353,38.58046341
8308,-122.7072067,38.32685471
8309,-122.3608093,38.40158081
8310,-111.5785294,40.13023376
8311,-121.4944,38.58157349
8312,-109.9431992,40.28939819
8313,-111.6549225,40.1149559
8314,-104.755249,40.63554001
8315,-107.2575531,40.49191284
8316,-102.8393631,40.67999268
8317,-105.0844269,40.5852623
8318,-119.1629257,38.98574448
8319,-106.8317108,40.48497772
8320,-104.7319107,40.58248138
8321,-111.6735382,40.05301285
8322,-121.8232956,38.4454689
8323,-111.7321548,40.04439545
8324,-103.8424454,40.60804367
8325,-103.2077103,40.6255455
8326,-102.6268616,40.64110184
8327,-122.4580307,38.29185486
8328,-110.4029312,40.16328812
8329,-110.0618134,40.19439697
8330,-111.8432693,39.99634552
8331,-122.6366577,38.23241425
8332,-111.676033,40.01301575
8333,-104.9852524,40.52915192
8334,-111.6768646,40.01134491
8335,-102.4726868,40.61221313
8336,-112.1202164,39.95412064
8337,-122.2855225,38.2971344
8338,-104.8510895,40.52415085
8339,-104.7113495,40.53026199
8340,-121.9877472,38.35658264
8341,-109.0145645,40.24357605
8342,-111.785202,39.97551346
8343,-111.9007721,39.95301437
8344,-102.3024063,40.58443069
8345,-104.9013596,40.47748184
8346,-122.0399628,38.2493515
8347,-103.351326,40.4824791
8348,-104.7091293,40.42330933
8349,-122.0402451,38.2382431
8350,-120.8446579,38.48184967
8351,-105.5216675,40.3772049
8352,-105.0749741,40.39776611
8353,-122.2608032,38.17491531
8354,-122.5697021,38.10741806
8355,-106.9583817,40.27498245
8356,-104.6894073,40.39387131
8357,-104.5616226,40.38748169
8358,-104.6921921,40.37636948
8359,-111.8554916,39.81606293
8360,-120.8241043,38.41935349
8361,-104.7019119,40.34886932
8362,-104.9121933,40.33692551
8363,-108.8048325,40.08747864
8364,-122.2566452,38.10409164
8365,-104.8552475,40.329422
8366,-105.0810928,40.30831528
8367,-120.8024368,38.39297104
8368,-120.932724,38.35269165
8369,-122.5888748,37.98714447
8370,-121.2999496,38.25463486
8371,-104.7777481,40.28192139
8372,-103.5218964,40.32580948
8373,-120.7741089,38.34880066
8374,-122.5616531,37.97464371
8375,-106.9086609,40.15248489
8376,-121.6913452,38.15574646
8377,-122.5310898,37.97353363
8378,-122.5549774,37.96242523
8379,-121.6116257,38.1618576
8380,-111.8363266,39.7102356
8381,-122.2885818,38.01714325
8382,-105.2713699,40.22470474
8383,-122.2988663,38.00436401
8384,-104.9985962,40.23331451
8385,-103.8296738,40.27054214
8386,-122.5352554,37.93409348
8387,-122.1341324,38.01935959
8388,-107.9131317,40.03747177
8389,-104.8227463,40.21498489
8390,-122.5274734,37.9254837
8391,-103.6238327,40.25886917
8392,-122.34552,37.96214294
8393,-103.799942,40.2502594
8394,-104.0727234,40.23054123
8395,-122.5449829,37.90603638
8396,-111.1607285,39.72413254
8397,-122.3477554,37.93575287
8398,-105.1019287,40.16720581
8399,-121.8846817,38.0279808
8400,-114.8886337,39.24744034
8401,-122.0310745,37.97798538
8402,-122.3116455,37.91575241
8403,-121.2724533,38.13019943
8404,-111.6351929,39.62995911
8405,-122.4644165,37.87270737
8406,-122.4566422,37.87353897
